premise_1,premise_2,inferred,support_count
apple InheritsFrom person,person AtLocation paris,apple AtLocation paris,1
apple InheritsFrom person,person AtLocation utah,apple AtLocation utah,1
apple InheritsFrom person,person AtLocation state,apple AtLocation state,1
apple InheritsFrom person,person AtLocation cyberspace,apple AtLocation cyberspace,1
apple InheritsFrom person,person AtLocation dungeon,apple AtLocation dungeon,1
apple InheritsFrom person,person AtLocation courtroom,apple AtLocation courtroom,1
apple InheritsFrom person,person AtLocation atlantic ocean,apple AtLocation atlantic ocean,1
apple InheritsFrom person,person AtLocation peru,apple AtLocation peru,1
apple InheritsFrom person,person AtLocation restroom railway station,apple AtLocation restroom railway station,1
apple InheritsFrom person,person AtLocation collage,apple AtLocation collage,1
apple InheritsFrom person,person AtLocation sho,apple AtLocation sho,1
apple InheritsFrom person,person AtLocation front tv,apple AtLocation front tv,1
apple InheritsFrom person,person AtLocation hard rock cafe,apple AtLocation hard rock cafe,1
apple InheritsFrom person,person AtLocation bingo parlor,apple AtLocation bingo parlor,1
apple InheritsFrom person,person AtLocation traffic accident,apple AtLocation traffic accident,1
apple InheritsFrom person,person AtLocation photomat,apple AtLocation photomat,1
apple InheritsFrom person,person AtLocation dance recital,apple AtLocation dance recital,1
apple InheritsFrom person,person AtLocation drag race,apple AtLocation drag race,1
apple InheritsFrom person,person AtLocation flower show,apple AtLocation flower show,1
apple InheritsFrom person,person AtLocation parent class,apple AtLocation parent class,1
apple InheritsFrom person,person AtLocation dark alley,apple AtLocation dark alley,1
apple InheritsFrom person,person AtLocation iraq,apple AtLocation iraq,1
apple InheritsFrom person,person AtLocation detention,apple AtLocation detention,1
apple InheritsFrom person,person AtLocation bomb shelter,apple AtLocation bomb shelter,1
apple InheritsFrom person,person AtLocation capital build,apple AtLocation capital build,1
apple InheritsFrom person,person AtLocation back bus,apple AtLocation back bus,1
apple InheritsFrom person,person AtLocation top flag pole,apple AtLocation top flag pole,1
apple InheritsFrom person,person AtLocation driver license bureau,apple AtLocation driver license bureau,1
apple InheritsFrom person,person AtLocation court house,apple AtLocation court house,1
apple InheritsFrom person,person AtLocation astro dome,apple AtLocation astro dome,1
apple InheritsFrom person,person AtLocation climb mount ever,apple AtLocation climb mount ever,1
apple InheritsFrom person,person AtLocation therapy,apple AtLocation therapy,1
apple InheritsFrom person,person AtLocation lincoln memorial,apple AtLocation lincoln memorial,1
apple InheritsFrom person,person AtLocation parade float,apple AtLocation parade float,1
apple InheritsFrom person,person AtLocation deli,apple AtLocation deli,1
apple InheritsFrom person,person AtLocation pentagon,apple AtLocation pentagon,1
apple InheritsFrom person,person AtLocation wrestle match,apple AtLocation wrestle match,1
apple InheritsFrom person,person AtLocation elevator shaft,apple AtLocation elevator shaft,1
apple InheritsFrom person,person AtLocation old folk home,apple AtLocation old folk home,1
apple InheritsFrom person,person AtLocation scene accident,apple AtLocation scene accident,1
apple InheritsFrom person,person AtLocation out back yard,apple AtLocation out back yard,1
apple InheritsFrom person,person AtLocation out lake,apple AtLocation out lake,1
apple InheritsFrom person,person AtLocation shoot gallery,apple AtLocation shoot gallery,1
apple InheritsFrom person,person AtLocation machine shop,apple AtLocation machine shop,1
apple InheritsFrom person,person AtLocation administration build,apple AtLocation administration build,1
apple InheritsFrom person,person AtLocation front build,apple AtLocation front build,1
apple InheritsFrom person,person AtLocation top ladder,apple AtLocation top ladder,1
apple InheritsFrom person,person AtLocation wheelchair race,apple AtLocation wheelchair race,1
apple InheritsFrom person,person AtLocation board meet,apple AtLocation board meet,1
apple InheritsFrom person,person AtLocation highchair,apple AtLocation highchair,1
apple InheritsFrom person,person AtLocation blimp,apple AtLocation blimp,1
apple InheritsFrom person,person AtLocation roller coaster ride,apple AtLocation roller coaster ride,1
apple InheritsFrom person,person AtLocation public park,apple AtLocation public park,1
apple InheritsFrom person,person AtLocation fortune teller booth,apple AtLocation fortune teller booth,1
apple InheritsFrom person,person AtLocation chain gang,apple AtLocation chain gang,1
apple InheritsFrom person,person AtLocation home office,apple AtLocation home office,1
apple InheritsFrom person,person AtLocation stair well,apple AtLocation stair well,1
apple InheritsFrom person,person AtLocation regional office,apple AtLocation regional office,1
apple InheritsFrom person,person AtLocation vehicle,apple AtLocation vehicle,1
apple InheritsFrom person,person AtLocation lock room,apple AtLocation lock room,1
apple InheritsFrom person,person AtLocation goal post,apple AtLocation goal post,1
apple InheritsFrom person,person AtLocation janitor closet,apple AtLocation janitor closet,1
apple InheritsFrom person,person AtLocation dog pound,apple AtLocation dog pound,1
apple InheritsFrom person,person AtLocation cell,apple AtLocation cell,1
apple InheritsFrom person,person AtLocation prague,apple AtLocation prague,1
apple InheritsFrom person,person AtLocation cambridge,apple AtLocation cambridge,1
apple InheritsFrom person,person AtLocation tourist site,apple AtLocation tourist site,1
apple InheritsFrom person,person AtLocation knott berry farm,apple AtLocation knott berry farm,1
apple InheritsFrom person,person AtLocation picnic table,apple AtLocation picnic table,1
apple InheritsFrom person,person AtLocation 10k,apple AtLocation 10k,1
apple InheritsFrom person,person AtLocation marathon,apple AtLocation marathon,1
apple InheritsFrom person,person AtLocation workstation,apple AtLocation workstation,1
apple InheritsFrom person,person AtLocation terrace,apple AtLocation terrace,1
apple InheritsFrom person,person AtLocation mountain peak,apple AtLocation mountain peak,1
apple InheritsFrom person,person AtLocation iceberg,apple AtLocation iceberg,1
apple InheritsFrom person,person AtLocation stream,apple AtLocation stream,1
apple InheritsFrom person,person AtLocation mike,apple AtLocation mike,1
apple InheritsFrom person,person AtLocation next another person,apple AtLocation next another person,1
apple InheritsFrom person,person AtLocation home animal,apple AtLocation home animal,1
apple InheritsFrom person,person AtLocation home opposite sex,apple AtLocation home opposite sex,1
apple InheritsFrom person,person AtLocation mail box,apple AtLocation mail box,1
apple InheritsFrom person,person AtLocation eight ball,apple AtLocation eight ball,1
apple InheritsFrom person,person AtLocation sideline,apple AtLocation sideline,1
apple InheritsFrom person,person AtLocation baloon,apple AtLocation baloon,1
apple InheritsFrom person,person AtLocation banquet,apple AtLocation banquet,1
apple InheritsFrom person,person AtLocation last lap,apple AtLocation last lap,1
apple InheritsFrom person,person AtLocation close quarter,apple AtLocation close quarter,1
apple InheritsFrom person,person AtLocation base cliff,apple AtLocation base cliff,1
apple InheritsFrom person,person AtLocation edge trouble,apple AtLocation edge trouble,1
apple InheritsFrom person,person AtLocation rear plane,apple AtLocation rear plane,1
apple InheritsFrom person,person AtLocation pilot seat,apple AtLocation pilot seat,1
apple InheritsFrom person,person AtLocation co-pilot seat,apple AtLocation co-pilot seat,1
apple InheritsFrom person,person AtLocation luxury box,apple AtLocation luxury box,1
apple InheritsFrom person,person AtLocation lab,apple AtLocation lab,1
apple InheritsFrom person,person AtLocation investigation,apple AtLocation investigation,1
apple InheritsFrom person,person AtLocation tiger,apple AtLocation tiger,1
apple InheritsFrom person,person AtLocation gift shop,apple AtLocation gift shop,1
apple InheritsFrom person,person AtLocation wish well,apple AtLocation wish well,1
apple InheritsFrom person,person AtLocation upper deck,apple AtLocation upper deck,1
apple InheritsFrom person,person AtLocation heat,apple AtLocation heat,1
apple InheritsFrom person,person AtLocation shade,apple AtLocation shade,1
apple InheritsFrom person,person AtLocation file,apple AtLocation file,1
apple InheritsFrom person,person AtLocation business meet,apple AtLocation business meet,1
apple InheritsFrom person,person AtLocation terminal,apple AtLocation terminal,1
apple InheritsFrom person,person AtLocation amazon basin,apple AtLocation amazon basin,1
apple InheritsFrom person,person AtLocation bottom pit,apple AtLocation bottom pit,1
apple InheritsFrom person,person AtLocation information booth,apple AtLocation information booth,1
apple InheritsFrom person,person AtLocation crawl space,apple AtLocation crawl space,1
apple InheritsFrom person,person AtLocation camper,apple AtLocation camper,1
apple InheritsFrom person,person AtLocation elementary school,apple AtLocation elementary school,1
apple InheritsFrom person,person AtLocation piano bench,apple AtLocation piano bench,1
apple InheritsFrom person,person AtLocation front counter,apple AtLocation front counter,1
apple InheritsFrom person,person AtLocation head trail,apple AtLocation head trail,1
apple InheritsFrom person,person AtLocation meadow,apple AtLocation meadow,1
apple InheritsFrom person,person AtLocation best seat,apple AtLocation best seat,1
apple InheritsFrom person,person AtLocation cusion,apple AtLocation cusion,1
apple InheritsFrom person,person AtLocation entrance,apple AtLocation entrance,1
apple InheritsFrom person,person AtLocation right place,apple AtLocation right place,1
apple InheritsFrom person,person AtLocation last performance,apple AtLocation last performance,1
apple InheritsFrom person,person AtLocation stage door,apple AtLocation stage door,1
apple InheritsFrom person,person AtLocation transit,apple AtLocation transit,1
apple InheritsFrom person,person AtLocation drive plane,apple AtLocation drive plane,1
apple InheritsFrom person,person AtLocation crater,apple AtLocation crater,1
apple InheritsFrom person,person AtLocation cleaner,apple AtLocation cleaner,1
apple InheritsFrom person,person AtLocation captain table,apple AtLocation captain table,1
apple InheritsFrom person,person AtLocation game room,apple AtLocation game room,1
