premise_1,premise_2,inferred,support_count
floor LocatedNear walk,walk Causes leg expend energy,floor Causes leg expend energy,1
floor LocatedNear walk,walk Causes blister,floor Causes blister,1
floor LocatedNear walk,walk Causes stimulate circulation,floor Causes stimulate circulation,1
floor LocatedNear walk,walk Causes bunion,floor Causes bunion,1
floor LocatedNear walk,walk Causes new thought occur,floor Causes new thought occur,1
floor LocatedNear walk,walk Causes get pebble shoe,floor Causes get pebble shoe,1
floor LocatedNear walk,walk Causes foot tire,floor Causes foot tire,1
floor LocatedNear walk,walk Causes injury,floor Causes injury,1
floor LocatedNear walk,walk Causes get tire,floor Causes get tire,1
floor LocatedNear walk,walk Causes destination,floor Causes destination,1
floor LocatedNear walk,walk Causes get fit,floor Causes get fit,1
floor LocatedNear walk,walk Causes reach destination,floor Causes reach destination,1
floor LocatedNear walk,walk Causes energy usage,floor Causes energy usage,1
floor LocatedNear walk,walk Causes wear out shoe,floor Causes wear out shoe,1
floor LocatedNear walk,walk Causes move place another,floor Causes move place another,1
floor LocatedNear walk,walk Causes body glow,floor Causes body glow,1
floor LocatedNear walk,walk Causes tiredness,floor Causes tiredness,1
floor LocatedNear walk,walk Causes travel destination,floor Causes travel destination,1
floor LocatedNear walk,walk Causes fun,floor Causes fun,1
floor LocatedNear walk,walk Causes lose weight,floor Causes lose weight,1
floor LocatedNear walk,walk Causes somewhere new,floor Causes somewhere new,1
floor LocatedNear walk,walk Causes little pollution,floor Causes little pollution,1
floor LocatedNear walk,walk Causes better health,floor Causes better health,1
old LocatedNear death,death Causes cessation cognition,old Causes cessation cognition,1
old LocatedNear death,death Causes sorrow,old Causes sorrow,1
old LocatedNear death,death Causes rebirth,old Causes rebirth,1
old LocatedNear death,death Causes decomposition,old Causes decomposition,1
old LocatedNear death,death Causes sadness,old Causes sadness,1
old LocatedNear death,death Causes burial,old Causes burial,1
old LocatedNear death,death Causes life stop,old Causes life stop,1
dress LocatedNear party,party Causes person drunk,dress Causes person drunk,1
dress LocatedNear party,party Causes neighbor angry,dress Causes neighbor angry,1
dress LocatedNear party,party Causes broken glass,dress Causes broken glass,1
dress LocatedNear party,party Causes beer spill stuff,dress Causes beer spill stuff,1
dress LocatedNear party,party Causes make mess house,dress Causes make mess house,1
dress LocatedNear party,party Causes destruction,dress Causes destruction,1
dress LocatedNear party,party Causes great nuisance,dress Causes great nuisance,1
dress LocatedNear party,party Causes person good time,dress Causes person good time,1
dress LocatedNear party,party Causes dirty dish,dress Causes dirty dish,1
dress LocatedNear party,party Causes noise,dress Causes noise,1
dress LocatedNear party,party Causes tire,dress Causes tire,1
dress LocatedNear party,party Causes fight,dress Causes fight,1
dress LocatedNear party,party Causes neighor complain,dress Causes neighor complain,1
dress LocatedNear party,party Causes pick up after party,dress Causes pick up after party,1
dress LocatedNear party,party Causes person come together food fun,dress Causes person come together food fun,1
salt LocatedNear food,food Causes upset stomach,salt Causes upset stomach,1
salt LocatedNear food,food Causes become little hungry,salt Causes become little hungry,1
salt LocatedNear food,food Causes no long hungry,salt Causes no long hungry,1
salt LocatedNear food,food Causes not starve,salt Causes not starve,1
salt LocatedNear food,food Causes not fear hunger,salt Causes not fear hunger,1
salt LocatedNear food,food Causes get fat,salt Causes get fat,1
salt LocatedNear food,food Causes aren't hungry,salt Causes aren't hungry,1
salt LocatedNear food,food Causes eat better,salt Causes eat better,1
salt LocatedNear food,food Causes feel fullness,salt Causes feel fullness,1
salt LocatedNear food,food Causes sometimes gain weight,salt Causes sometimes gain weight,1
salt LocatedNear food,food Causes feel little hungry,salt Causes feel little hungry,1
salt LocatedNear food,food Causes not hungry,salt Causes not hungry,1
salt LocatedNear food,food Causes feel full,salt Causes feel full,1
salt LocatedNear food,food Causes weight gain,salt Causes weight gain,1
salt LocatedNear food,food Causes full,salt Causes full,1
salt LocatedNear food,food Causes dirt,salt Causes dirt,1
salt LocatedNear food,food Causes gas,salt Causes gas,1
salt LocatedNear food,food Causes reduce hunger,salt Causes reduce hunger,1
salt LocatedNear pepper,pepper Causes sneeze,salt Causes sneeze,1
sheep LocatedNear cow,cow Causes moo,sheep Causes moo,1
lens LocatedNear eye,eye Causes entertainment,lens Causes entertainment,1
disease LocatedNear death,death Causes cessation cognition,disease Causes cessation cognition,1
disease LocatedNear death,death Causes sorrow,disease Causes sorrow,1
disease LocatedNear death,death Causes rebirth,disease Causes rebirth,1
disease LocatedNear death,death Causes decomposition,disease Causes decomposition,1
disease LocatedNear death,death Causes sadness,disease Causes sadness,1
disease LocatedNear death,death Causes burial,disease Causes burial,1
disease LocatedNear death,death Causes life stop,disease Causes life stop,1
storm LocatedNear hurricane,hurricane Causes disaster,storm Causes disaster,1
storm LocatedNear hurricane,hurricane Causes horrendous,storm Causes horrendous,1
rain LocatedNear cloud,cloud Causes shade,rain Causes shade,1
rain LocatedNear snow,snow Causes shovel,rain Causes shovel,1
rain LocatedNear snow,snow Causes avalanche,rain Causes avalanche,1
rain LocatedNear thunderstorm,thunderstorm Causes destruction,rain Causes destruction,1
rain LocatedNear thunderstorm,thunderstorm Causes loss electrical power,rain Causes loss electrical power,1
rain LocatedNear thunderstorm,thunderstorm Causes blackout,rain Causes blackout,1
roll LocatedNear camera,camera Causes death,roll Causes death,1
science LocatedNear math,math Causes learn,science Causes learn,1
science LocatedNear math,math Causes understand,science Causes understand,1
bar LocatedNear alcohol,alcohol Causes dizziness dizziness cause accident,bar Causes dizziness dizziness cause accident,1
bar LocatedNear alcohol,alcohol Causes drunkenness,bar Causes drunkenness,1
bar LocatedNear alcohol,alcohol Causes hangover,bar Causes hangover,1
bar LocatedNear alcohol,alcohol Causes amnesia,bar Causes amnesia,1
bar LocatedNear alcohol,alcohol Causes brewer droop,bar Causes brewer droop,1
bar LocatedNear alcohol,alcohol Causes damage body,bar Causes damage body,1
bar LocatedNear alcohol,alcohol Causes stupid,bar Causes stupid,1
bar LocatedNear drink,drink Causes little thirst,bar Causes little thirst,1
bar LocatedNear drink,drink Causes die car crash,bar Causes die car crash,1
bar LocatedNear drink,drink Causes headache,bar Causes headache,1
bar LocatedNear drink,drink Causes wet mouth,bar Causes wet mouth,1
bar LocatedNear drink,drink Causes go pee,bar Causes go pee,1
bar LocatedNear drink,drink Causes little thirsty,bar Causes little thirsty,1
bar LocatedNear drink,drink Causes intoxication,bar Causes intoxication,1
bar LocatedNear drink,drink Causes get totally drunk,bar Causes get totally drunk,1
bar LocatedNear drink,drink Causes drunkenness,bar Causes drunkenness,1
bar LocatedNear drink,drink Causes sickness,bar Causes sickness,1
bar LocatedNear drink,drink Causes loss control,bar Causes loss control,1
bar LocatedNear drink,drink Causes destruction brain cell,bar Causes destruction brain cell,1
bar LocatedNear drink,drink Causes stupidity,bar Causes stupidity,1
bar LocatedNear drink,drink Causes full bladder,bar Causes full bladder,1
bar LocatedNear drink,drink Causes hydrate body,bar Causes hydrate body,1
bar LocatedNear drink,drink Causes body become rehydrate,bar Causes body become rehydrate,1
bar LocatedNear drink,drink Causes pee late,bar Causes pee late,1
bar LocatedNear drink,drink Causes drunken stupidity,bar Causes drunken stupidity,1
bar LocatedNear drink,drink Causes need urinate,bar Causes need urinate,1
bar LocatedNear drink,drink Causes become drunk,bar Causes become drunk,1
bar LocatedNear drink,drink Causes sleepy,bar Causes sleepy,1
bar LocatedNear drink,drink Causes dizziness,bar Causes dizziness,1
bar LocatedNear drink,drink Causes feel dizzy,bar Causes feel dizzy,1
bar LocatedNear drink,drink Causes not thirsty anymore,bar Causes not thirsty anymore,1
bar LocatedNear drink,drink Causes mouth wet,bar Causes mouth wet,1
bar LocatedNear drunk,drunk Causes fun,bar Causes fun,1
mercury LocatedNear sun,sun Causes light,mercury Causes light,1
mercury LocatedNear sun,sun Causes heat,mercury Causes heat,1
mercury LocatedNear sun,sun Causes wrinkle,mercury Causes wrinkle,1
mercury LocatedNear sun,sun Causes sunburn,mercury Causes sunburn,1
mercury LocatedNear sun,sun Causes life earth,mercury Causes life earth,1
mercury LocatedNear sun,sun Causes sun tan,mercury Causes sun tan,1
heat LocatedNear energy,energy Causes organism become slave much improper allocate,heat Causes organism become slave much improper allocate,1
heat LocatedNear cold,cold Causes sneeze,heat Causes sneeze,1
heat LocatedNear cold,cold Causes become sick,heat Causes become sick,1
heat LocatedNear cold,cold Causes person stay home work,heat Causes person stay home work,1
heat LocatedNear cold,cold Causes shiver,heat Causes shiver,1
heat LocatedNear cold,cold Causes nose run,heat Causes nose run,1
heat LocatedNear cold,cold Causes neck swell,heat Causes neck swell,1
heat LocatedNear cold,cold Causes goose bump,heat Causes goose bump,1
limit LocatedNear end,end Causes sadness,limit Causes sadness,1
write LocatedNear pen,pen Causes pain,write Causes pain,1
write LocatedNear pen,pen Causes sleep,write Causes sleep,1
write LocatedNear pencil,pencil Causes stress,write Causes stress,1
write LocatedNear pencil,pencil Causes boredom,write Causes boredom,1
wine LocatedNear beer,beer Causes drunkenness,wine Causes drunkenness,1
ice LocatedNear snow,snow Causes shovel,ice Causes shovel,1
ice LocatedNear snow,snow Causes avalanche,ice Causes avalanche,1
toy LocatedNear play,play Causes learn,toy Causes learn,1
toy LocatedNear play,play Causes skin knee,toy Causes skin knee,1
toy LocatedNear play,play Causes competitiveness,toy Causes competitiveness,1
toy LocatedNear play,play Causes get tire much fun,toy Causes get tire much fun,1
toy LocatedNear play,play Causes lose,toy Causes lose,1
toy LocatedNear play,play Causes use up energy,toy Causes use up energy,1
toy LocatedNear play,play Causes get tire,toy Causes get tire,1
toy LocatedNear play,play Causes skill development interaction,toy Causes skill development interaction,1
toy LocatedNear play,play Causes audience hear music,toy Causes audience hear music,1
toy LocatedNear play,play Causes satisfaction,toy Causes satisfaction,1
toy LocatedNear play,play Causes feel happy,toy Causes feel happy,1
toy LocatedNear play,play Causes fatigue,toy Causes fatigue,1
toy LocatedNear play,play Causes hungry,toy Causes hungry,1
toy LocatedNear play,play Causes initiate creative energy,toy Causes initiate creative energy,1
toy LocatedNear play,play Causes loose,toy Causes loose,1
toy LocatedNear play,play Causes fitness,toy Causes fitness,1
toy LocatedNear play,play Causes want rest,toy Causes want rest,1
toy LocatedNear play,play Causes dream,toy Causes dream,1
desk LocatedNear work,work Causes produce,desk Causes produce,1
desk LocatedNear work,work Causes become bore,desk Causes become bore,1
desk LocatedNear work,work Causes creation,desk Causes creation,1
desk LocatedNear work,work Causes exhaustion,desk Causes exhaustion,1
desk LocatedNear work,work Causes fatigue,desk Causes fatigue,1
desk LocatedNear work,work Causes earn paycheck,desk Causes earn paycheck,1
desk LocatedNear work,work Causes make enough money fee yourself,desk Causes make enough money fee yourself,1
desk LocatedNear work,work Causes body become tire,desk Causes body become tire,1
desk LocatedNear work,work Causes bank account increase,desk Causes bank account increase,1
desk LocatedNear work,work Causes prosperity,desk Causes prosperity,1
desk LocatedNear work,work Causes sense accomplishment,desk Causes sense accomplishment,1
desk LocatedNear work,work Causes reward,desk Causes reward,1
desk LocatedNear work,work Causes frustration,desk Causes frustration,1
desk LocatedNear work,work Causes experience,desk Causes experience,1
desk LocatedNear work,work Causes produce product,desk Causes produce product,1
desk LocatedNear work,work Causes result,desk Causes result,1
desk LocatedNear work,work Causes boredom,desk Causes boredom,1
desk LocatedNear work,work Causes stress irritation,desk Causes stress irritation,1
desk LocatedNear work,work Causes work done,desk Causes work done,1
desk LocatedNear work,work Causes blister,desk Causes blister,1
desk LocatedNear work,work Causes project finish,desk Causes project finish,1
desk LocatedNear work,work Causes work stress,desk Causes work stress,1
desk LocatedNear work,work Causes rich rich,desk Causes rich rich,1
desk LocatedNear work,work Causes finish task,desk Causes finish task,1
desk LocatedNear work,work Causes better self-esteem,desk Causes better self-esteem,1
desk LocatedNear work,work Causes waste life,desk Causes waste life,1
desk LocatedNear work,work Causes tiredness,desk Causes tiredness,1
desk LocatedNear work,work Causes hunger,desk Causes hunger,1
desk LocatedNear work,work Causes feel exhaust,desk Causes feel exhaust,1
desk LocatedNear work,work Causes buy house,desk Causes buy house,1
desk LocatedNear work,work Causes get marry,desk Causes get marry,1
desk LocatedNear work,work Causes buy new car,desk Causes buy new car,1
